chr	pos
chr2R	6167110
chr2R	9475742
chr2L	4558709
chr2R	3562398
chr2L	1603024
chr2L	16346362
chr2R	4774719
chr2R	3331993
chr2R	2629062
chr2L	16049081
chr2L	2137899
chr2L	3915101
chr2R	4317746
chr2R	3854552
chr2L	4310601
chr2L	526453
chr2R	361220
chr2R	4537266
chr2L	2532453
chr2R	10295064
chr2L	15045415
chr2L	11369300
chr2R	11046816
chr2R	3297949
chr2L	12224297
chr2R	907444
chr2R	8424905
chr2L	5404518
chr2L	1595794
chr2L	1932164
chr2L	8634464
chr2R	7110375
chr2R	3333218
chr2L	7214279
chr2R	11828520
chr2L	13372591
chr2L	1744634
chr2L	6570742
chr2L	3475898
chr2R	9387620
chr2L	2674173
chr2L	950956
chr2R	5805487
chr2L	10716848
chr2R	3087291
chr2R	474119
chr2R	11600684
chr2L	2405735
chr2R	939115
chr2L	1518062
chr2L	6626581
chr2L	10995886
chr2R	12190508
chr2L	4236481
chr2R	4713052
chr2L	5999664
chr2L	2599156
chr2L	1183486
chr2L	4040099
chr2L	1630357
chr2R	9555802
chr2R	8352016
chr2L	7691601
chr2L	1826653
chr2L	4649343
chr2L	3555397
chr2L	7024635
chr2R	4142968
chr2L	10464320
chr2L	2287141
chr2L	3141194
chr2L	784019
chr2R	4447226
chr2L	12280127
chr2R	2085380
chr2R	14199812
chr2R	4106185
chr2L	2644647
chr2L	8004716
chr2L	11369300
chr2R	12719424
chr2L	414126
chr2R	7415296
chr2R	504905
chr2L	8629994
chr2L	3868806
chr2L	5289068
chr2L	5968084
chr2R	4855568
chr2R	3465319
chr2R	8741628
chr2R	8920781
chr2L	4863596
chr2L	751800
chr2L	2328432
chr2R	11606013
chr2L	1366633
chr2R	3380086
chr2R	4251440
chr2L	9380229
chr2R	6094298
chr2R	882297
chr2R	1998612
chr2L	12323860
chr2R	3373111
chr2R	10000875
chr2R	271678
chr2R	1768856
chr2R	6244339
chr2R	5249701
chr2R	3433181
chr2L	1452933
chr2R	702959
chr2R	8071129
chr2L	11873413
chr2L	6099627
chr2R	2941695
chr2R	8456640
chr2R	213918
chr2R	5284616
chr2L	4231272
chr2L	1421485
chr2R	2475006
chr2L	10033436
chr2R	8329903
chr2R	3320320
chr2R	1639957
chr2R	4341349
chr2L	7189426
chr2L	6736099
chr2L	7349503
chr2R	5446316
chr2L	1036679
chr2L	12188282
chr2R	11329084
chr2R	3956309
chr2R	3753951
chr2L	7505455
chr2R	1932823
chr2L	10005240
chr2L	11238497
chr2R	12246990
chr2R	5037881
chr2R	7664189
chr2R	7462573
chr2L	6864046
chr2L	11638933
chr2R	2472269
chr2L	3129599
chr2R	7691030
chr2L	10203732
chr2R	237802
chr2R	1075790
chr2R	1612483
chr2L	4537268
chr2R	10524355
chr2R	127999
chr2L	594995
chr2R	1213287
chr2L	3785512
chr2L	5404518
chr2L	3896024
chr2R	2050431
chr2L	4709902
chr2R	3912212
chr2R	1650479
chr2R	1789833
chr2L	12301652
chr2R	2435367
chr2L	1016244
chr2L	14666031
chr2R	2547844
chr2R	8444063
chr2L	1421485
chr2R	1084437
chr2L	10140377
chr2L	7410364
chr2R	5165488
chr2R	7793337
chr2R	11246143
chr2L	861777
chr2L	2280688
chr2L	4037482
chr2R	5833484
chr2L	6199809
chr2L	5142484
chr2R	10952840
chr2L	2446668
chr2R	6501731
chr2R	10766631
chr2L	6178604
chr2R	2699541
chr2R	1019525
chr2R	2908796
chr2L	9927474
chr2L	9659419
chr2L	1427309
chr2L	4407889
chr2L	5589747
chr2L	5507263
chr2L	6770637
chr2R	8373401
chr2L	6138705
chr2L	7509364
chr2R	9755562
chr2R	3140342
chr2R	9202939
chr2L	6146105
chr2R	322933
chr2L	8924114
chr2R	3464095
chr2R	228904
chr2L	3573267
chr2L	10788018
chr2R	322933
chr2L	6673938
chr2R	9663769
chr2L	13171732
chr2R	715239
chr2L	3686763
chr2L	2313094
chr2R	6527399
chr2R	4572686
chr2L	11557102
chr2R	3765791
chr2L	4336930
chr2R	4741321
chr2R	5552671
chr2L	1219501
chr2L	3896024
chr2L	15590427
chr2L	2004408
chr2R	3311471
chr2L	12206858
chr2L	7607255
chr2R	3452909
chr2L	10886232
chr2L	1439500
chr2R	1008928
chr2R	8120478
chr2R	6336884
chr2R	3562414
chr2R	6736292
chr2R	8516054
chr2R	6896873
chr2R	43618
chr2L	6261458
chr2R	12724742
chr2R	7216175
chr2L	2659501
chr2R	4297582
chr2L	2616765
chr2L	7544348
chr2L	11541778
chr2R	3767578
chr2L	4500986
chr2R	12714274
chr2L	8022943
chr2L	9257354
chr2R	1768856
chr2L	1545196
chr2L	2396386
chr2L	5290938
chr2R	4086723
chr2R	8060306
chr2L	16056713
chr2R	6399298
chr2R	9849863
chr2R	5163143
chr2R	570709
chr2R	3206833
chr2L	1757486
chr2R	8741628
chr2L	5633657
chr2R	9810087
chr2R	1930955
chr2L	2648930
chr2L	7392153
chr2R	1524968
chr2R	5592439
chr2R	3461370
chr2R	7195006
chr2R	2179181
chr2L	3741740
chr2R	11721185
chr2L	7264092
chr2L	2748054
chr2L	3588219
chr2L	13901698
chr2L	287920
chr2R	1234177
chr2L	13188900
chr2R	9291561
chr2L	6211318
chr2L	11521803
chr2L	87372
chr2R	8237865
chr2L	1755500
chr2L	3771933
chr2L	9886572
chr2R	11943180
chr2R	210658
chr2R	7246988
chr2L	2137302
chr2L	5104335
chr2R	8376748
chr2L	6059074
chr2R	5031845
chr2L	7475262
chr2L	7290694
chr2R	4143997
chr2L	1360286
chr2L	4848319
chr2L	4725673
chr2L	804972
chr2L	1513275
chr2R	2459480
chr2L	2424463
chr2R	12680364
chr2R	3007283
chr2R	5269647
chr2R	4431993
chr2R	2643437
chr2R	1976837
chr2L	11730693
chr2R	3478164
chr2L	13079876
chr2L	1038846
chr2R	11289396
chr2L	1712855
chr2R	5298698
chr2L	1151345
chr2R	9667861
chr2R	2489038
chr2L	7589167
chr2L	16579522
chr2R	1986413
chr2L	12333925
chr2R	527259
chr2R	514959
chr2L	8327775
chr2R	9776410
chr2L	1996254
chr2L	1537305
chr2L	3700585
chr2R	1746918
chr2L	13310019
chr2L	4769013
chr2L	608140
chr2R	2530782
chr2R	3576063
chr2R	2821504
chr2L	2903159
chr2L	13480418
chr2R	2867608
chr2R	329398
chr2L	5750926
chr2R	11495675
chr2R	5394998
chr2R	6044984
chr2R	10334445
chr2R	11024401
chr2R	4882578
chr2R	8146583
chr2L	14445898
chr2R	7434844
chr2L	10273598
chr2L	11503044
chr2L	16410665
chr2L	3687723
chr2L	2062033
chr2L	6751246
chr2R	13129419
chr2R	2008301
chr2R	6810322
chr2R	5246552
chr2L	9168407
chr2R	1163766
chr2R	4925025
chr2L	9520508
chr2L	2782251
chr2R	7574343
chr2R	6381276
chr2L	13781264
chr2L	3752376
chr2L	2490132
chr2L	9311452
chr2R	6343830
chr2R	5284110
chr2L	3467448
chr2L	10340011
chr2R	5151845
chr2L	7505787
chr2R	4742118
chr2L	9043201
chr2R	8234481
chr2R	5914131
chr2R	7907293
chr2R	12740710
chr2R	3619599
chr2R	4104666
chr2L	9947815
chr2L	4008838
chr2R	5987925
chr2L	1786641
chr2L	6261458
chr2R	1791061
chr2L	5711593
chr2L	8081063
chr2L	4752561
chr2L	1676296
chr2L	5202277
chr2R	2209638
chr2L	13401159
chr2L	1755500
chr2R	4128107
chr2L	12375038
chr2R	8724930
chr2L	1023250
chr2R	5165488
chr2L	16162902
chr2R	4162221
chr2R	12750187
chr2R	86787
chr2L	129295
chr2R	909575
chr2R	10119743
chr2L	3644680
chr2R	2169452
chr2L	7580529
chr2R	3707410
chr2L	10362994
chr2L	15484826
chr2R	1813350
chr2R	4737878
chr2L	12028295
chr2R	8407570
chr2R	5583432
chr2R	4978997
chr2R	760368
chr2L	7930728
chr2R	8205424
chr2R	336880
chr2R	2790924
chr2L	1404169
chr2L	2218430
chr2L	380700
chr2L	17557630
chr2R	5677776
chr2L	1984135
chr2R	3757830
chr2L	233160
chr2L	8903513
chr2L	2648066
chr2R	5390878
chr2L	5895905
chr2R	7371490
chr2R	12735195
chr2L	3522352
chr2L	5773786
chr2L	1025088
chr2L	266057
chr2L	667219
chr2R	2312398
chr2R	1094012
chr2R	5390402
chr2R	4393541
chr2R	3580601
chr2L	2284599
chr2L	5900602
chr2R	3864426
chr2R	1115095
chr2R	427590
chr2L	7127400
chr2R	3646085
chr2L	2239370
chr2L	1787297
chr2R	4075238
chr2R	8402092
chr2L	163505
chr2R	2444889
chr2R	7110375
chr2L	13785070
chr2R	5924492
chr2L	5842195
chr2L	6840514
chr2R	8217672
chr2R	7659827
chr2L	4393002
chr2R	15148840
chr2R	1172245
chr2L	2293766
chr2R	5796800
chr2R	2435719
chr2R	4348095
chr2L	3063258
chr2L	193337
chr2R	784328
chr2R	9827940
chr2R	890825
chr2L	4549201
chr2L	13551048
chr2L	4415416
chr2R	435599
chr2L	2065533
chr2R	6386492
chr2L	4841815
chr2R	8606689
chr2R	9036968
chr2L	1255399
chr2R	10132520
chr2R	7349300
chr2L	2944552
chr2R	4093745
chr2R	4856847
chr2L	1450290
chr2L	9082435
chr2R	715239
chr2R	8752933
chr2L	5674739
chr2L	1081648
chr2L	8313402
chr2R	3339572
chr2R	608755
chr2R	8475388
chr2R	6013558
chr2L	1580909
chr2L	390080
chr2R	9858967
chr2L	4264786
chr2R	4737878
chr2R	2719927
chr2R	4809003
chr2R	2430395
chr2R	316617
chr2R	7877579
chr2L	4161407
chr2L	9341548
chr2R	7628066
chr2R	6781711
chr2R	438571
chr2R	11929678
chr2L	3467116
chr2L	4492732
chr2R	62313
chr2L	3352969
chr2L	116723
chr2L	19349244
chr2L	6357839
chr2R	958515
chr2L	6426238
chr2R	7058502
chr2R	7940562
chr2R	7832460
chr2R	11567239
chr2R	643508
chr2R	12910667
chr2L	203738
chr2R	2725058
chr2L	2780657
chr2L	10990302
chr2R	2087312
chr2R	4790201
chr2R	5384440
chr2R	973743
chr2L	11656525
chr2R	2441329
chr2R	1816708
chr2L	13443203
chr2R	4420314
chr2R	1075790
chr2L	10313344
chr2R	2981095
chr2R	3803443
chr2L	2386608
chr2R	690470
chr2R	3473641
chr2R	3913966
chr2R	13034754
chr2L	2743823
chr2R	3105464
chr2R	6081493
chr2R	5852118
chr2L	628822
chr2L	7640240
chr2L	11735115
chr2R	5003018
chr2L	3440008
chr2L	5252776
chr2R	5138624
chr2R	2994625
chr2L	824826
chr2L	2053347
chr2L	5496010
chr2R	205096
chr2R	278114
chr2L	13781264
chr2R	1749474
chr2R	1486699
chr2L	10234051
chr2R	3160111
chr2L	8542622
chr2R	6089872
chr2L	8907110
chr2R	1363146
chr2L	9455681
chr2R	7399816
chr2L	3076086
chr2R	2363500
chr2R	5246552
chr2R	2501063
chr2R	730654
chr2R	7436974
chr2L	7519883
chr2L	3487456
chr2R	14690126
chr2R	9854605
chr2R	3108218
chr2R	2140658
chr2L	3506314
chr2R	3802341
chr2L	13164373
chr2R	1332586
chr2R	3956309
chr2L	616398
chr2L	606419
chr2R	6196653
chr2R	5138805
chr2L	3123158
chr2L	696934
chr2L	6069075
chr2R	4748174
chr2L	7432828
chr2R	2141360
chr2R	3792828
chr2R	7141310
chr2L	1519942
chr2R	2996794
chr2R	10967131
chr2R	7300987
chr2L	5904616
chr2L	11281049
chr2L	10815436
chr2L	803861
chr2R	7898269
chr2R	7391782
chr2L	13132618
chr2L	10893518
chr2L	5354787
chr2R	2283699
chr2R	8832424
chr2L	3308649
chr2L	6485417
chr2R	3159119
chr2L	4186368
chr2R	3114478
chr2R	3320320
chr2R	4394234
chr2R	2076144
chr2L	174390
chr2L	2927949
chr2R	7077178
chr2R	7786710
chr2R	3007283
chr2R	11746669
chr2L	2578059
chr2L	200338
chr2R	8683966
chr2R	3135743
chr2L	225347
chr2R	11884765
chr2L	7867805
chr2L	2067601
chr2R	13868120
chr2R	8199571
chr2L	12130294
chr2L	9062660
chr2L	10813477
chr2R	351169
chr2L	8642438
chr2L	7259389
chr2R	7432979
chr2L	733272
chr2R	6781711
chr2R	5501353
chr2L	5619064
chr2L	1274330
chr2L	975934
chr2R	1378814
chr2L	17530601
chr2L	7454199
chr2L	1281028
chr2L	5297687
chr2L	2120947
chr2L	8844642
chr2L	1597989
chr2L	4666066
chr2R	8237865
chr2L	7505455
chr2L	7604612
chr2L	7597745
chr2L	2359691
chr2L	5557589
chr2L	9101729
chr2L	11414246
chr2R	55458
chr2R	4075238
chr2L	2193227
chr2R	12286882
chr2L	12525865
chr2L	4855155
chr2R	4763684
chr2R	12495838
chr2L	9101729
chr2L	14581849
chr2L	7177024
chr2R	10274535
chr2R	8606689
chr2L	2616765
chr2R	939545
chr2R	2111790
chr2L	8289370
chr2L	6055052
chr2R	10557518
chr2R	10131503
chr2R	4618220
chr2L	5066599
chr2L	18995292
chr2R	7852356
chr2L	4517229
chr2R	801540
chr2L	7320107
chr2L	685238
chr2R	4883488
chr2L	6138305
chr2L	1983724
chr2L	4131751
chr2R	11999425
chr2R	4677493
chr2R	1124602
chr2L	9246832
chr2L	5126563
chr2R	2980231
chr2L	210949
chr2L	13536485
chr2R	1115095
chr2L	3198818
chr2R	5519020
chr2R	1777114
chr2L	4760913
chr2R	755282
chr2L	9043201
chr2L	1828104
chr2L	2576151
chr2R	1955545
chr2R	6747198
chr2R	8264825
chr2R	3790215
chr2R	286779
chr2L	6872895
chr2L	4430179
chr2L	9833737
chr2L	3022680
chr2R	5499681
chr2L	8841895
chr2R	9722503
chr2R	298344
chr2R	2415742
chr2L	5854848
chr2R	4239705
chr2R	6632781
chr2R	1238087
chr2R	7408924
chr2R	4376748
chr2R	375941
chr2R	5390878
chr2R	4742793
chr2L	8997024
chr2L	10815436
chr2R	5994322
chr2L	5914116
chr2L	6577482
chr2L	545012
chr2R	3919884
chr2L	6114454
chr2L	997917
chr2R	1098959
chr2R	6381276
chr2L	1619676
chr2L	11788002
chr2R	4944508
chr2R	9242941
chr2R	8483463
chr2R	5914131
chr2R	422753
chr2L	4479571
chr2R	4396265
chr2R	7808536
chr2L	1033870
chr2L	7492110
chr2R	6541980
chr2L	2706337
chr2L	1070718
chr2R	13269160
chr2R	2505723
chr2R	1769010
chr2L	5843745
chr2L	3153636
chr2L	10871054
chr2L	3770292
chr2L	516341
chr2L	7351041
chr2R	2617062
chr2L	3900725
chr2R	5321276
chr2L	3276943
chr2L	4523910
chr2L	1577919
chr2L	11531550
chr2L	2083865
chr2R	1869751
chr2R	8253834
chr2L	5247605
chr2R	7536327
chr2R	3045257
chr2L	2574378
chr2L	8568745
chr2R	2102592
chr2L	16128247
chr2L	8189671
chr2R	3957969
chr2L	6373766
chr2L	2462440
chr2L	13540763
chr2L	4381361
chr2L	8600574
chr2L	5313057
chr2R	2924613
chr2R	5397339
chr2L	11764919
chr2R	5005996
chr2R	3231219
chr2L	3671056
chr2L	1354115
chr2R	3768588
chr2R	2932622
chr2R	536888
chr2R	2576711
chr2L	3894998
chr2R	11058514
chr2L	20682
chr2R	2220996
chr2L	6727221
chr2R	4532864
chr2L	2491331
chr2L	4448601
chr2L	69963
chr2R	8698459
chr2L	8821864
chr2L	3568323
chr2L	9062660
chr2L	7448617
chr2L	4078953
chr2L	5944515
chr2R	8593376
chr2R	547326
chr2L	7048876
chr2R	2189178
chr2L	4437116
chr2R	8738791
chr2R	5968476
chr2L	11521803
chr2R	6054700
chr2L	8299133
chr2R	696532
chr2R	4456864
chr2R	1559835
chr2R	6985915
chr2R	465307
chr2L	1510383
chr2L	1048071
chr2R	6095616
chr2R	12651478
chr2R	7691234
chr2R	6600376
chr2L	7712784
chr2R	9450084
chr2L	4643100
chr2L	666527
chr2R	2932622
chr2R	11484466
chr2L	4627299
chr2R	6701312
chr2R	2316886
chr2R	3533409
chr2L	3040071
chr2L	3049685
chr2L	2604159
chr2R	1713233
chr2R	8877199
chr2L	4713892
chr2L	15484826
chr2R	570022
chr2R	6885147
chr2R	73296
chr2R	8810776
chr2L	12466091
chr2R	4672015
chr2R	8971583
chr2L	5396906
chr2R	2330721
chr2R	2305822
chr2R	2223283
chr2R	3377430
chr2L	2201423
chr2R	4947457
chr2R	6889715
chr2R	10907927
chr2R	3538053
chr2R	5239335
chr2L	8498459
chr2R	8805190
chr2L	10887879
chr2L	2205521
chr2L	1179725
chr2L	14619051
chr2R	1198898
chr2L	2177623
chr2R	2442702
chr2L	8498459
chr2R	4429549
chr2L	7908741
chr2L	4079875
chr2L	13164373
chr2R	2901850
chr2R	13413342
chr2L	9268300
chr2L	276258
chr2R	5626458
chr2R	1500646
chr2L	584797
chr2L	3725804
chr2L	3441005
chr2L	976094
chr2L	11201558
chr2L	1993262
chr2R	12500948
chr2L	490438
chr2R	3297949
chr2R	9081858
chr2R	682671
chr2L	1820351
chr2R	4426
chr2L	2308989
chr2L	4358869
chr2R	2024654
chr2R	7830100
chr2R	1177347
chr2L	837558
chr2L	603155
chr2R	7495292
chr2L	8841895
chr2L	1450805
chr2R	8227573
chr2L	2953491
chr2L	2501034
chr2R	9382959
chr2R	4962812
chr2R	9642373
chr2L	8693898
chr2R	9117355
chr2L	10050321
chr2R	5913440
chr2L	4760913
chr2R	1803260
chr2L	4562362
chr2R	3753951
chr2R	6632781
chr2L	3645813
chr2L	3500554
chr2R	3469438
chr2R	11783031
chr2R	4416997
chr2R	10112925
chr2L	2274110
chr2R	8852710
chr2L	2218430
chr2R	7569985
chr2L	5504786
chr2L	13698185
chr2R	8145719
chr2L	570828
chr2L	2572651
chr2R	5097974
chr2L	14205144
chr2L	4454006
chr2R	7028667
chr2R	688149
chr2L	7358539
chr2L	1900881
chr2R	467836
chr2L	443114
chr2L	4034839
chr2L	5815409
chr2R	210658
chr2L	5297687
chr2R	4608127
chr2R	1189299
chr2L	8914348
chr2L	2396386
chr2L	907883
chr2R	4463917
chr2R	9560981
chr2L	11067984
chr2L	5470840
chr2R	7111109
chr2R	9206796
chr2L	2137302
chr2R	9753860
chr2R	4219816
chr2R	7545924
chr2R	8282688
chr2L	3736497
chr2R	2753174
chr2R	3618670
chr2R	184425
chr2R	6521248
chr2L	1187646
chr2R	132809
chr2R	3914788
chr2R	3617084
chr2L	5839025
chr2L	1831236
chr2R	7799290
chr2R	837559
chr2R	824455
chr2R	747872
chr2L	1467164
chr2L	4550630
chr2R	210658
chr2L	1718586
chr2R	12175148
chr2L	7636147
chr2R	10424804
chr2R	6505614
chr2L	18450280
chr2R	6378136
chr2R	4698018
chr2L	6587566
chr2L	10073647
chr2R	1741930
chr2L	2370927
chr2R	7591051
chr2R	11647889
chr2L	1712855
chr2L	4794672
chr2L	1316514
chr2L	11199730
chr2L	1424246
chr2L	7385488
chr2R	6392153
chr2R	7808536
chr2L	8582698
chr2L	1791614
chr2R	9110215
chr2R	7569985
chr2L	4114427
chr2R	2874249
chr2L	2748054
chr2R	315330
chr2R	5734954
chr2R	13222187
chr2R	4947457
chr2R	5651229
chr2R	5996014
chr2L	1537305
chr2L	69963
chr2R	12750187
chr2R	1605795
chr2R	4512322
chr2R	2189178
chr2R	7237819
chr2L	2125549
chr2L	220133
chr2R	2747212
chr2L	2137302
chr2L	202204
chr2L	1322660
chr2R	601746
chr2R	1846519
chr2R	4324425
chr2R	13584490
chr2L	390080
chr2L	11925129
chr2R	7399816
chr2R	1281096
chr2R	5977544
chr2R	965251
chr2L	3002449
chr2L	3671056
chr2R	12175148
chr2R	9017157
chr2R	9755562
chr2R	3803443
chr2L	7332084
chr2R	10322074
chr2R	6064845
chr2L	3353370
chr2R	5677776
chr2R	5837799
chr2R	458714
chr2R	4165216
chr2L	11433400
chr2L	4187029
chr2L	2117225
chr2R	4165216
chr2R	7792633
chr2R	9928500
chr2L	2921207
chr2L	3467116
chr2R	2770690
chr2L	2703864
chr2L	2604033
chr2L	3099664
chr2L	10671295
chr2L	1900881
chr2R	7802719
chr2L	287260
chr2L	8958720
chr2R	1975822
chr2R	10524355
chr2L	8199324
chr2L	9341548
chr2L	6366969
chr2L	1777202
chr2L	13084846
chr2R	1486270
chr2L	3087383
chr2L	8412227
chr2L	7236406
chr2R	502551
chr2R	2285115
chr2L	8309341
chr2L	4377737
chr2L	2356296
chr2R	544652
chr2L	2430769
chr2R	7480576
chr2L	3632494
chr2L	1036513
chr2R	7890163
chr2R	3078614
chr2R	8598596
chr2L	7385488
chr2R	3878772
chr2L	7175260
chr2L	6069143
chr2L	1930622
chr2R	557646
chr2L	7962775
chr2L	670208
chr2L	6199809
chr2L	7431148
chr2L	7544348
chr2R	1933168
chr2R	1694525
chr2L	3693128
chr2R	2442702
chr2L	4553669
chr2L	1907851
chr2L	11091448
chr2L	15952389
chr2R	7204129
chr2R	708945
chr2R	5358794
chr2R	8522636
chr2L	2743823
chr2R	1663350
chr2L	20031
chr2R	7432979
chr2L	14400097
chr2L	2245855
chr2L	6614718
chr2L	5448229
chr2L	588516
chr2L	7416248
chr2L	6507519
chr2R	12310777
chr2R	164227
chr2R	4014946
chr2L	3486827
chr2R	13182373
chr2R	4938886
chr2L	5009767
chr2R	1622290
chr2L	5783115
chr2L	1768241
chr2R	3360212
chr2L	3481686
chr2L	3518835
chr2R	13079585
chr2R	4239705
chr2L	7069905
chr2L	7325195
chr2L	12230123
chr2R	5677776
chr2L	12885670
chr2L	12223629
chr2L	4397872
chr2R	11851283
chr2L	353317
chr2L	2985481
chr2R	8226797
chr2R	1120217
chr2L	3598593
chr2L	2921207
chr2L	351610
chr2R	10622284
chr2R	4077961
chr2R	2901302
chr2R	2295481
chr2L	11312122
chr2L	7546069
chr2L	6521098
chr2R	5573040
chr2R	4348510
chr2R	3045257
chr2L	6452799
chr2L	4199064
chr2R	12665328
chr2L	7125791
chr2L	12280127
chr2L	1066512
chr2R	1888393
chr2R	8945179
chr2R	4567060
chr2L	2646291
chr2R	8146583
chr2L	15484826
chr2R	1074115
chr2L	13672240
chr2R	11484466
chr2L	8651820
chr2R	5882574
chr2L	7110287
chr2L	1977478
chr2L	6305055
chr2L	5866005
chr2R	6054700
chr2R	10295064
chr2R	6085510
chr2L	3189112
chr2L	5531886
chr2R	5390582
chr2L	2116024
chr2R	2294465
chr2R	11046816
chr2L	4864165
chr2R	994317
chr2R	6089872
chr2L	192045
chr2L	3004469
chr2L	6430260
chr2L	12717537
chr2R	4182044
chr2L	9736727
chr2R	7245430
chr2L	6494376
chr2L	5466536
chr2L	5347466
chr2R	7545924
chr2L	7914785
chr2L	9829681
chr2L	12375038
chr2L	5473051
chr2R	5433685
chr2R	2330721
chr2R	5751946
chr2L	1401660
chr2L	3529446
chr2R	9136356
chr2L	518814
chr2R	2232866
chr2L	87372
chr2L	1421485
chr2L	3449237
chr2R	9118408
chr2L	2416620
chr2R	6044984
chr2L	10139257
chr2R	4219816
chr2L	2646291
chr2L	13563746
chr2R	6419689
chr2R	1708125
chr2L	10416635
chr2L	14913278
chr2R	692757
chr2L	8105628
chr2R	1094012
chr2R	2925085
chr2L	12600118
chr2L	2184324
chr2R	3710782
chr2R	4620188
chr2R	9174830
chr2R	7087478
chr2R	8554366
chr2L	5139062
chr2L	1427309
chr2R	1447208
chr2L	3401729
chr2R	2950251
chr2L	1766317
chr2R	6061411
chr2R	4831557
chr2R	5748640
chr2R	2400016
chr2R	2503568
chr2L	2254204
chr2R	9615059
chr2L	1835472
chr2R	6305053
chr2R	7180415
chr2R	1933219
chr2L	4321626
chr2R	943356
chr2L	5780620
chr2L	2132712
chr2L	5129537
chr2L	2428931
chr2R	51649
chr2L	502246
chr2L	5142484
chr2L	9047215
chr2L	6700712
chr2R	11452579
chr2R	10183154
chr2L	4419853
chr2R	3007878
chr2R	3471324
chr2R	1926593
chr2L	13881667
chr2L	3970071
chr2L	7511980
chr2L	202204
chr2R	210658
chr2R	7099025
chr2L	1739941
chr2L	2382663
chr2R	351476
chr2L	4415416
chr2R	614233
chr2R	5409731
chr2R	2924613
chr2L	2965635
chr2R	6534047
chr2R	4974586
chr2R	576695
chr2R	2305830
chr2R	14772899
chr2L	2425226
chr2R	2469641
chr2L	11541778
chr2L	4505530
chr2L	1242261
chr2R	10077911
chr2L	2162707
chr2L	2938579
chr2L	5711593
chr2L	1291198
chr2L	240754
chr2L	12500916
chr2L	3262689
chr2L	1631390
chr2R	473132
chr2L	8582698
chr2R	459610
chr2R	4930175
chr2L	655093
chr2L	2681938
chr2R	8352016
chr2L	5589747
chr2R	2543787
chr2R	10137116
chr2R	4034919
chr2R	6566428
chr2R	9816049
chr2L	13881667
chr2R	1387995
chr2R	1725303
chr2L	3830039
chr2R	4542540
chr2R	5413668
chr2L	5710754
chr2R	4316467
chr2R	5213290
chr2L	617740
chr2R	12248444
chr2R	4429747
chr2R	6396151
chr2L	5487772
chr2R	10464941
chr2L	8529239
chr2R	7286987
chr2L	262967
chr2R	7058502
chr2R	12521277
chr2R	1375540
chr2R	6618834
chr2R	4307139
chr2R	10519496
chr2L	3900725
chr2R	8352016
chr2L	5403795
chr2L	1051581
chr2L	10160910
chr2L	11741936
chr2L	1120298
chr2L	4279131
chr2L	2215729
chr2R	5358794
chr2L	5984189
chr2L	2501034
chr2R	5803097
chr2R	4923527
chr2R	1735786
chr2L	69963
chr2L	13372591
chr2R	138920
chr2L	194800
chr2L	6546086
chr2R	5627373
chr2L	8046262
chr2L	13212177
chr2L	1307845
chr2L	2938579
chr2R	5377999
chr2R	9475742
chr2R	3658931
chr2R	9174830
chr2L	7268070
chr2L	9379356
chr2R	7688129
chr2L	218549
chr2R	2324847
chr2L	1858659
chr2L	975934
chr2L	7640240
chr2R	9270321
chr2L	2148742
chr2R	5277803
chr2R	3957969
chr2L	4952287
chr2R	3563782
chr2R	9426832
chr2R	6167110
chr2R	13947
chr2R	4742793
chr2R	958383
chr2R	1853302
chr2R	1810891
chr2R	4516534
chr2L	54034
chr2L	6657571
chr2L	11635604
chr2R	8380130
chr2R	9377401
chr2R	4008128
chr2L	481693
chr2R	10781558
chr2L	12158176
chr2L	3004469
chr2L	9496681
chr2L	1665322
chr2L	13306269
chr2R	4549806
chr2L	3012989
chr2L	2202675
chr2R	358493
chr2L	9554143
chr2R	8146583
chr2L	10972903
chr2R	6879295
chr2L	989367
chr2L	2882749
chr2L	11241028
chr2L	4397872
chr2R	8662046
chr2R	5233248
chr2L	15388223
chr2R	1221393
chr2L	3246983
chr2L	577631
chr2L	10293031
chr2R	6088311
chr2R	4508850
chr2L	6908502
chr2R	9615059
chr2R	1749474
chr2L	3441005
chr2R	20732
chr2R	4597488
chr2L	1929938
chr2R	2874879
chr2R	3337320
chr2R	4218915
chr2R	1888393
chr2R	6372051
chr2L	9515250
chr2L	958139
chr2L	5447013
chr2R	2805551
chr2R	5998289
chr2R	6995715
chr2L	10910019
chr2L	1025088
chr2L	2974596
chr2L	7458475
chr2R	3455712
chr2L	1258248
chr2R	3359354
chr2R	4326652
chr2R	5194109
chr2L	735398
chr2L	8506607
chr2L	198424
chr2R	2542645
chr2R	329802
chr2R	1488022
chr2R	5733234
chr2R	3295737
chr2L	12323860
chr2L	5783115
chr2R	320633
chr2R	14286599
chr2L	4395339
chr2R	9816049
chr2R	2684899
chr2L	1316514
chr2L	3215717
chr2R	637313
chr2L	647033
chr2R	980930
chr2L	853822
chr2R	1992899
chr2L	1555516
chr2L	1739941
chr2R	9054235
chr2L	3713019
chr2R	1725303
chr2R	2994625
chr2R	1119959
chr2L	2322033
chr2R	1579291
chr2R	2887230
chr2R	4345353
chr2L	6521098
chr2L	1994741
chr2R	2087312
chr2R	8266441
chr2R	6271832
chr2R	12205535
chr2R	2375387
chr2L	1219501
chr2L	10081260
chr2R	2657298
chr2R	5074443
chr2L	5509483
chr2L	2613689
chr2R	1115814
chr2L	2327335
chr2R	10400281
chr2R	6238060
